batch_id,plant_id,batch_start,batch_end,status,planned_duration_minutes
BCH-00631,PLT-001,2024-12-12 16:44:47,2024-12-12 19:15:23,aborted,420
BCH-00632,PLT-001,2024-12-13 22:25:20,2024-12-14 05:22:11,aborted,420
BCH-00633,PLT-001,2024-12-14 01:47:49,2024-12-14 08:38:40,aborted,420
BCH-00634,PLT-001,2024-12-15 07:31:43,2024-12-15 12:20:09,aborted,420
BCH-00635,PLT-001,2024-12-15 08:26:38,2024-12-15 19:08:08,completed,420
BCH-00636,PLT-001,2024-12-15 14:07:07,2024-12-15 23:23:26,aborted,420
BCH-00637,PLT-001,2024-12-15 15:55:43,2024-12-16 00:00:40,completed,420
BCH-00638,PLT-001,2024-12-16 14:44:13,2024-12-16 15:12:54,aborted,420
BCH-00639,PLT-001,2024-12-16 14:48:46,2024-12-17 03:17:01,completed,420
BCH-00640,PLT-001,2024-12-17 06:06:01,2024-12-17 16:51:33,completed,420
BCH-00641,PLT-001,2024-12-18 01:14:10,2024-12-18 12:53:28,completed,420
BCH-00642,PLT-001,2024-12-18 07:49:33,2024-12-18 21:48:42,completed,420
BCH-00643,PLT-001,2024-12-18 20:12:48,2024-12-19 09:48:12,completed,420
BCH-00644,PLT-001,2024-12-19 12:08:39,2024-12-19 14:05:15,aborted,420
BCH-00645,PLT-001,2024-12-19 14:39:18,2024-12-20 02:16:47,aborted,420
BCH-00646,PLT-001,2024-12-20 02:56:46,2024-12-20 16:13:42,completed,420
BCH-00647,PLT-001,2024-12-20 08:52:40,2024-12-20 12:20:25,aborted,420
BCH-00648,PLT-001,2024-12-21 02:42:32,2024-12-21 10:55:34,completed,420
BCH-00649,PLT-001,2024-12-21 13:01:45,2024-12-22 04:03:16,completed,420
BCH-00650,PLT-001,2024-12-22 05:45:18,2024-12-22 14:40:52,completed,420
BCH-00651,PLT-001,2024-12-22 09:15:52,2024-12-22 17:09:37,completed,420
BCH-00652,PLT-001,2024-12-24 01:01:19,2024-12-24 14:33:40,completed,420
BCH-00653,PLT-001,2024-12-25 00:36:20,2024-12-25 10:18:59,completed,420
BCH-00654,PLT-001,2024-12-25 03:24:50,2024-12-25 23:03:20,completed,420
BCH-00655,PLT-001,2024-12-25 13:25:22,2024-12-25 23:34:36,completed,420
BCH-00656,PLT-001,2024-12-26 06:15:49,2024-12-26 15:14:57,aborted,420
BCH-00657,PLT-001,2024-12-26 12:02:05,2024-12-26 21:33:45,aborted,420
BCH-00658,PLT-001,2024-12-27 02:18:30,2024-12-27 11:23:19,aborted,420
BCH-00659,PLT-001,2024-12-28 16:46:17,2024-12-29 00:36:45,completed,420
BCH-00660,PLT-001,2024-12-29 03:32:49,2024-12-29 13:41:01,aborted,420
BCH-00661,PLT-001,2024-12-29 05:56:21,2024-12-29 07:38:02,aborted,420
BCH-00662,PLT-001,2024-12-29 11:50:10,2024-12-29 22:23:34,completed,420
BCH-00663,PLT-001,2024-12-29 12:03:15,2024-12-29 19:34:58,completed,420
BCH-00664,PLT-001,2024-12-30 00:26:56,2024-12-30 04:23:12,aborted,420
BCH-00665,PLT-001,2024-12-30 08:28:23,2024-12-30 09:04:47,aborted,420
BCH-00666,PLT-001,2024-12-30 15:43:12,2024-12-31 05:54:03,completed,420
BCH-00667,PLT-001,2024-12-30 21:11:35,2024-12-31 13:49:41,completed,420
BCH-00668,PLT-002,2024-01-01 12:18:56,2024-01-01 19:18:56,completed,420
BCH-00669,PLT-002,2024-01-02 11:12:31,2024-01-02 18:36:17,completed,420
BCH-00670,PLT-002,2024-01-03 02:12:24,2024-01-03 02:47:00,aborted,420
BCH-00671,PLT-002,2024-01-03 07:38:45,2024-01-03 14:38:45,completed,420
BCH-00672,PLT-002,2024-01-03 15:02:21,2024-01-03 22:07:21,completed,420
BCH-00673,PLT-002,2024-01-04 08:43:25,2024-01-04 15:43:25,completed,420
BCH-00674,PLT-002,2024-01-04 15:09:56,2024-01-04 22:38:16,completed,420
BCH-00675,PLT-002,2024-01-04 18:02:27,2024-01-05 01:58:36,completed,420
BCH-00676,PLT-002,2024-01-05 15:36:28,2024-01-05 22:36:28,completed,420
BCH-00677,PLT-002,2024-01-05 16:46:52,2024-01-06 00:30:11,completed,420
BCH-00678,PLT-002,2024-01-07 00:43:10,2024-01-07 08:35:07,completed,420
BCH-00679,PLT-002,2024-01-07 03:18:18,2024-01-07 10:23:18,completed,420
BCH-00680,PLT-002,2024-01-09 12:50:28,2024-01-09 20:42:41,completed,420
BCH-00681,PLT-002,2024-01-09 13:50:23,2024-01-09 20:50:23,completed,420
BCH-00682,PLT-002,2024-01-09 21:14:18,2024-01-10 04:14:18,completed,420
BCH-00683,PLT-002,2024-01-10 12:30:35,2024-01-10 19:54:19,completed,420
BCH-00684,PLT-002,2024-01-10 16:03:52,2024-01-10 23:03:52,completed,420
BCH-00685,PLT-002,2024-01-10 17:01:52,2024-01-11 00:01:52,completed,420
BCH-00686,PLT-002,2024-01-11 04:53:54,2024-01-11 07:09:40,aborted,420
BCH-00687,PLT-002,2024-01-11 15:14:27,2024-01-11 22:14:27,completed,420
BCH-00688,PLT-002,2024-01-11 15:24:17,2024-01-11 22:24:17,completed,420
BCH-00689,PLT-002,2024-01-11 20:10:00,2024-01-12 03:10:00,completed,420
BCH-00690,PLT-002,2024-01-12 04:23:09,2024-01-12 11:23:09,completed,420
BCH-00691,PLT-002,2024-01-12 12:20:49,2024-01-12 20:32:24,completed,420
BCH-00692,PLT-002,2024-01-13 05:25:13,2024-01-13 12:25:13,completed,420
BCH-00693,PLT-002,2024-01-14 06:50:13,2024-01-14 14:37:34,completed,420
BCH-00694,PLT-002,2024-01-15 11:14:51,2024-01-15 18:14:51,completed,420
BCH-00695,PLT-002,2024-01-15 15:17:20,2024-01-15 23:01:22,completed,420
BCH-00696,PLT-002,2024-01-15 19:15:40,2024-01-16 02:15:40,completed,420
BCH-00697,PLT-002,2024-01-17 19:04:25,2024-01-18 02:48:20,completed,420
BCH-00698,PLT-002,2024-01-17 22:20:08,2024-01-18 05:20:08,completed,420
BCH-00699,PLT-002,2024-01-19 01:22:15,2024-01-19 08:22:15,completed,420
BCH-00700,PLT-002,2024-01-19 04:43:24,2024-01-19 11:43:24,completed,420
BCH-00701,PLT-002,2024-01-19 21:04:35,2024-01-20 04:19:57,completed,420
BCH-00702,PLT-002,2024-01-21 10:03:02,2024-01-21 17:08:02,completed,420
BCH-00703,PLT-002,2024-01-21 17:06:52,2024-01-21 17:16:59,aborted,420
BCH-00704,PLT-002,2024-01-22 21:08:26,2024-01-23 01:12:21,aborted,420
BCH-00705,PLT-002,2024-01-23 01:14:57,2024-01-23 08:48:58,completed,420
BCH-00706,PLT-002,2024-01-23 05:37:34,2024-01-23 13:01:16,completed,420
BCH-00707,PLT-002,2024-01-24 20:42:52,2024-01-25 03:47:52,completed,420
BCH-00708,PLT-002,2024-01-24 21:14:30,2024-01-25 04:14:30,completed,420
BCH-00709,PLT-002,2024-01-25 01:33:16,2024-01-25 09:43:02,completed,420
BCH-00710,PLT-002,2024-01-25 10:28:57,2024-01-25 17:28:57,completed,420
BCH-00711,PLT-002,2024-01-25 17:20:31,2024-01-26 00:20:31,completed,420
BCH-00712,PLT-002,2024-01-26 12:13:25,2024-01-26 19:30:46,completed,420
BCH-00713,PLT-002,2024-01-26 17:15:34,2024-01-27 00:24:59,completed,420
BCH-00714,PLT-002,2024-01-27 21:22:24,2024-01-28 04:22:24,completed,420
BCH-00715,PLT-002,2024-01-27 21:37:38,2024-01-28 04:42:38,completed,420
BCH-00716,PLT-002,2024-01-28 05:32:58,2024-01-28 12:32:58,completed,420
BCH-00717,PLT-002,2024-01-28 09:23:03,2024-01-28 16:59:06,completed,420
BCH-00718,PLT-002,2024-01-28 19:14:09,2024-01-29 02:27:15,completed,420
BCH-00719,PLT-002,2024-01-29 21:58:54,2024-01-30 08:31:10,completed,420
BCH-00720,PLT-002,2024-01-30 05:19:21,2024-01-30 12:24:21,completed,420
BCH-00721,PLT-002,2024-01-30 14:35:12,2024-01-30 21:47:15,completed,420
BCH-00722,PLT-002,2024-01-31 13:13:16,2024-01-31 20:31:50,completed,420
BCH-00723,PLT-002,2024-02-03 08:36:09,2024-02-03 16:46:28,completed,420
BCH-00724,PLT-002,2024-02-03 20:26:24,2024-02-04 03:40:22,completed,420
BCH-00725,PLT-002,2024-02-04 17:39:32,2024-02-05 00:39:32,completed,420
BCH-00726,PLT-002,2024-02-05 09:40:40,2024-02-05 17:16:33,completed,420
BCH-00727,PLT-002,2024-02-05 16:14:11,2024-02-05 23:14:11,completed,420
BCH-00728,PLT-002,2024-02-06 02:03:39,2024-02-06 09:27:25,completed,420
BCH-00729,PLT-002,2024-02-06 02:31:25,2024-02-06 09:36:25,completed,420
BCH-00730,PLT-002,2024-02-06 16:06:50,2024-02-07 00:45:35,completed,420
BCH-00731,PLT-002,2024-02-06 17:46:40,2024-02-07 02:19:08,completed,420
BCH-00732,PLT-002,2024-02-06 18:12:31,2024-02-07 01:31:09,completed,420
BCH-00733,PLT-002,2024-02-07 01:02:45,2024-02-07 08:02:45,completed,420
BCH-00734,PLT-002,2024-02-08 00:54:30,2024-02-08 07:54:30,completed,420
BCH-00735,PLT-002,2024-02-09 21:26:41,2024-02-10 04:51:46,completed,420
BCH-00736,PLT-002,2024-02-10 14:15:28,2024-02-10 21:34:42,completed,420
BCH-00737,PLT-002,2024-02-10 21:35:09,2024-02-11 06:06:33,completed,420
BCH-00738,PLT-002,2024-02-11 05:09:18,2024-02-11 12:09:18,completed,420
BCH-00739,PLT-002,2024-02-13 20:39:50,2024-02-14 03:52:11,completed,420
BCH-00740,PLT-002,2024-02-15 03:27:34,2024-02-15 10:32:34,completed,420
BCH-00741,PLT-002,2024-02-15 06:49:10,2024-02-15 13:49:10,completed,420
BCH-00742,PLT-002,2024-02-15 16:55:50,2024-02-16 00:05:50,completed,420
BCH-00743,PLT-002,2024-02-16 03:17:24,2024-02-16 10:17:24,completed,420
BCH-00744,PLT-002,2024-02-16 16:20:08,2024-02-16 16:33:53,aborted,420
BCH-00745,PLT-002,2024-02-17 03:05:47,2024-02-17 10:31:50,completed,420
BCH-00746,PLT-002,2024-02-18 14:04:05,2024-02-18 21:04:05,completed,420
BCH-00747,PLT-002,2024-02-18 14:57:11,2024-02-18 21:57:11,completed,420
BCH-00748,PLT-002,2024-02-21 06:40:11,2024-02-21 13:50:20,completed,420
BCH-00749,PLT-002,2024-02-21 07:27:49,2024-02-21 14:27:49,completed,420
BCH-00750,PLT-002,2024-02-21 09:12:31,2024-02-21 16:12:31,completed,420
BCH-00751,PLT-002,2024-02-21 09:38:32,2024-02-21 13:04:05,aborted,420
BCH-00752,PLT-002,2024-02-21 11:22:19,2024-02-21 18:31:31,completed,420
BCH-00753,PLT-002,2024-02-22 00:20:50,2024-02-22 07:20:50,completed,420
BCH-00754,PLT-002,2024-02-22 05:59:45,2024-02-22 12:59:45,completed,420
BCH-00755,PLT-002,2024-02-22 21:16:14,2024-02-23 04:25:52,completed,420
BCH-00756,PLT-002,2024-02-24 07:46:47,2024-02-24 15:22:33,completed,420
BCH-00757,PLT-002,2024-02-24 08:28:34,2024-02-24 15:48:47,completed,420
BCH-00758,PLT-002,2024-02-24 23:34:29,2024-02-25 08:09:55,completed,420
BCH-00759,PLT-002,2024-02-25 03:07:53,2024-02-25 03:40:45,aborted,420
BCH-00760,PLT-002,2024-02-25 10:52:55,2024-02-25 17:52:55,completed,420
BCH-00761,PLT-002,2024-02-25 14:21:59,2024-02-25 22:25:58,completed,420
BCH-00762,PLT-002,2024-02-25 18:06:03,2024-02-26 02:10:38,completed,420
BCH-00763,PLT-002,2024-02-26 13:40:12,2024-02-26 22:45:58,completed,420
BCH-00764,PLT-002,2024-02-27 02:26:28,2024-02-27 09:42:32,completed,420
BCH-00765,PLT-002,2024-02-27 11:46:55,2024-02-27 18:52:29,completed,420
BCH-00766,PLT-002,2024-02-27 20:19:06,2024-02-28 03:46:12,completed,420
BCH-00767,PLT-002,2024-02-27 22:46:32,2024-02-28 08:04:49,completed,420
BCH-00768,PLT-002,2024-02-28 17:58:40,2024-02-29 01:14:43,completed,420
BCH-00769,PLT-002,2024-02-29 15:33:07,2024-02-29 22:33:07,completed,420
BCH-00770,PLT-002,2024-02-29 19:06:16,2024-03-01 03:08:33,completed,420
BCH-00771,PLT-002,2024-03-01 22:50:52,2024-03-02 06:25:46,completed,420
BCH-00772,PLT-002,2024-03-03 03:33:59,2024-03-03 10:49:58,completed,420
BCH-00773,PLT-002,2024-03-03 05:57:26,2024-03-03 14:47:08,completed,420
BCH-00774,PLT-002,2024-03-03 21:23:41,2024-03-04 04:23:41,completed,420
BCH-00775,PLT-002,2024-03-04 22:25:38,2024-03-05 05:25:38,completed,420
BCH-00776,PLT-002,2024-03-05 18:02:07,2024-03-06 01:57:56,completed,420
BCH-00777,PLT-002,2024-03-05 22:14:26,2024-03-06 05:14:26,completed,420
BCH-00778,PLT-002,2024-03-05 22:52:23,2024-03-06 05:52:23,completed,420
BCH-00779,PLT-002,2024-03-06 10:48:55,2024-03-06 17:55:37,completed,420
BCH-00780,PLT-002,2024-03-07 08:23:28,2024-03-07 15:34:28,completed,420
BCH-00781,PLT-002,2024-03-07 12:00:33,2024-03-07 21:55:42,completed,420
BCH-00782,PLT-002,2024-03-07 16:26:30,2024-03-08 00:03:13,completed,420
BCH-00783,PLT-002,2024-03-07 20:51:22,2024-03-08 03:51:22,completed,420
BCH-00784,PLT-002,2024-03-08 23:21:51,2024-03-09 06:27:03,completed,420
BCH-00785,PLT-002,2024-03-10 02:47:32,2024-03-10 11:38:26,completed,420
BCH-00786,PLT-002,2024-03-10 03:02:01,2024-03-10 11:01:56,completed,420
BCH-00787,PLT-002,2024-03-10 20:38:49,2024-03-11 02:47:44,aborted,420
BCH-00788,PLT-002,2024-03-11 05:32:39,2024-03-11 12:39:01,completed,420
BCH-00789,PLT-002,2024-03-11 15:24:44,2024-03-11 16:15:34,aborted,420
BCH-00790,PLT-002,2024-03-11 20:20:52,2024-03-12 04:55:20,completed,420
BCH-00791,PLT-002,2024-03-13 01:38:17,2024-03-13 08:57:05,completed,420
BCH-00792,PLT-002,2024-03-13 16:28:38,2024-03-14 01:41:45,completed,420
BCH-00793,PLT-002,2024-03-13 19:31:05,2024-03-14 02:42:27,completed,420
BCH-00794,PLT-002,2024-03-14 02:31:15,2024-03-14 10:39:29,completed,420
BCH-00795,PLT-002,2024-03-14 07:18:06,2024-03-14 08:11:46,aborted,420
BCH-00796,PLT-002,2024-03-14 19:17:27,2024-03-15 02:22:27,completed,420
BCH-00797,PLT-002,2024-03-14 23:46:08,2024-03-15 06:46:08,completed,420
BCH-00798,PLT-002,2024-03-15 16:04:51,2024-03-15 23:09:51,completed,420
BCH-00799,PLT-002,2024-03-16 12:40:07,2024-03-16 19:56:25,completed,420
BCH-00800,PLT-002,2024-03-16 18:51:26,2024-03-17 03:06:06,completed,420
BCH-00801,PLT-002,2024-03-17 00:04:15,2024-03-17 08:29:32,completed,420
BCH-00802,PLT-002,2024-03-17 07:31:48,2024-03-17 15:44:52,completed,420
BCH-00803,PLT-002,2024-03-17 16:45:05,2024-03-18 00:31:13,completed,420
BCH-00804,PLT-002,2024-03-17 18:23:37,2024-03-18 02:57:41,completed,420
BCH-00805,PLT-002,2024-03-17 22:28:29,2024-03-18 06:51:50,completed,420
BCH-00806,PLT-002,2024-03-17 22:47:09,2024-03-18 06:20:10,completed,420
BCH-00807,PLT-002,2024-03-18 07:20:34,2024-03-18 16:25:55,completed,420
BCH-00808,PLT-002,2024-03-19 14:02:30,2024-03-19 21:07:30,completed,420
BCH-00809,PLT-002,2024-03-19 17:30:41,2024-03-20 01:15:00,completed,420
BCH-00810,PLT-002,2024-03-20 15:46:14,2024-03-21 00:37:56,completed,420
BCH-00811,PLT-002,2024-03-21 20:41:49,2024-03-22 05:43:00,completed,420
BCH-00812,PLT-002,2024-03-22 11:04:03,2024-03-22 19:00:07,completed,420
BCH-00813,PLT-002,2024-03-23 00:08:01,2024-03-23 07:51:54,completed,420
BCH-00814,PLT-002,2024-03-23 05:39:59,2024-03-23 12:39:59,completed,420
BCH-00815,PLT-002,2024-03-23 05:40:11,2024-03-23 12:40:11,completed,420
BCH-00816,PLT-002,2024-03-23 08:04:05,2024-03-23 17:37:40,completed,420
BCH-00817,PLT-002,2024-03-24 06:40:31,2024-03-24 14:24:59,completed,420
BCH-00818,PLT-002,2024-03-24 08:44:18,2024-03-24 16:04:13,completed,420
BCH-00819,PLT-002,2024-03-24 12:25:51,2024-03-24 16:19:11,aborted,420
BCH-00820,PLT-002,2024-03-24 15:47:20,2024-03-24 22:47:20,completed,420
BCH-00821,PLT-002,2024-03-24 21:20:54,2024-03-25 04:20:54,completed,420
BCH-00822,PLT-002,2024-03-25 18:44:17,2024-03-26 00:27:08,aborted,420
BCH-00823,PLT-002,2024-03-26 05:01:51,2024-03-26 12:06:51,completed,420
BCH-00824,PLT-002,2024-03-28 12:29:15,2024-03-28 19:54:57,completed,420
BCH-00825,PLT-002,2024-03-29 10:57:56,2024-03-29 19:00:47,completed,420
BCH-00826,PLT-002,2024-03-29 21:20:13,2024-03-30 05:33:32,completed,420
BCH-00827,PLT-002,2024-03-30 04:58:05,2024-03-30 12:39:31,completed,420
BCH-00828,PLT-002,2024-03-30 11:32:47,2024-03-30 22:13:06,completed,420
BCH-00829,PLT-002,2024-03-30 13:02:41,2024-03-30 20:28:15,completed,420
BCH-00830,PLT-002,2024-04-01 08:03:50,2024-04-01 12:24:15,aborted,420
BCH-00831,PLT-002,2024-04-01 08:39:11,2024-04-01 15:39:11,completed,420
BCH-00832,PLT-002,2024-04-02 01:17:47,2024-04-02 08:33:43,completed,420
BCH-00833,PLT-002,2024-04-03 13:53:36,2024-04-03 22:37:28,completed,420
BCH-00834,PLT-002,2024-04-03 22:03:10,2024-04-04 05:03:10,completed,420
BCH-00835,PLT-002,2024-04-04 01:56:24,2024-04-04 09:07:04,completed,420
BCH-00836,PLT-002,2024-04-04 07:19:52,2024-04-04 14:25:21,completed,420
BCH-00837,PLT-002,2024-04-04 16:59:38,2024-04-04 23:59:38,completed,420
BCH-00838,PLT-002,2024-04-06 02:30:38,2024-04-06 09:42:32,completed,420
BCH-00839,PLT-002,2024-04-06 14:16:39,2024-04-06 23:05:42,completed,420
BCH-00840,PLT-002,2024-04-06 16:58:17,2024-04-06 23:58:17,completed,420
BCH-00841,PLT-002,2024-04-07 03:57:38,2024-04-07 11:28:10,completed,420
BCH-00842,PLT-002,2024-04-08 23:32:40,2024-04-09 07:34:09,completed,420
BCH-00843,PLT-002,2024-04-09 05:56:11,2024-04-09 09:47:17,aborted,420
BCH-00844,PLT-002,2024-04-10 03:43:27,2024-04-10 10:43:27,completed,420
BCH-00845,PLT-002,2024-04-10 05:51:44,2024-04-10 07:35:01,aborted,420
BCH-00846,PLT-002,2024-04-10 10:46:31,2024-04-10 18:10:51,completed,420
BCH-00847,PLT-002,2024-04-10 10:56:01,2024-04-10 17:56:01,completed,420
BCH-00848,PLT-002,2024-04-10 15:25:00,2024-04-10 22:47:37,completed,420
BCH-00849,PLT-002,2024-04-11 10:28:29,2024-04-11 10:45:42,aborted,420
BCH-00850,PLT-002,2024-04-11 22:45:19,2024-04-12 07:01:12,completed,420
BCH-00851,PLT-002,2024-04-13 04:41:15,2024-04-13 11:59:10,completed,420
BCH-00852,PLT-002,2024-04-13 07:43:17,2024-04-13 17:32:53,completed,420
BCH-00853,PLT-002,2024-04-13 17:25:47,2024-04-14 00:20:30,aborted,420
BCH-00854,PLT-002,2024-04-13 18:35:05,2024-04-14 02:00:35,completed,420
BCH-00855,PLT-002,2024-04-13 21:37:39,2024-04-14 05:07:17,completed,420
BCH-00856,PLT-002,2024-04-14 03:33:15,2024-04-14 11:24:08,completed,420
BCH-00857,PLT-002,2024-04-14 15:33:09,2024-04-14 23:12:20,completed,420
BCH-00858,PLT-002,2024-04-15 18:22:56,2024-04-16 03:05:17,completed,420
BCH-00859,PLT-002,2024-04-17 03:04:34,2024-04-17 11:30:38,completed,420
BCH-00860,PLT-002,2024-04-17 09:27:29,2024-04-17 16:40:12,completed,420
BCH-00861,PLT-002,2024-04-19 15:15:29,2024-04-19 22:25:03,completed,420
BCH-00862,PLT-002,2024-04-20 15:45:46,2024-04-21 01:57:29,completed,420
BCH-00863,PLT-002,2024-04-21 02:53:40,2024-04-21 09:53:40,completed,420
BCH-00864,PLT-002,2024-04-21 09:05:47,2024-04-21 16:58:54,completed,420
BCH-00865,PLT-002,2024-04-21 14:43:09,2024-04-21 22:57:46,completed,420
BCH-00866,PLT-002,2024-04-21 22:08:45,2024-04-22 07:02:35,aborted,420
BCH-00867,PLT-002,2024-04-22 01:54:43,2024-04-22 09:42:14,completed,420
BCH-00868,PLT-002,2024-04-22 06:37:02,2024-04-22 13:37:02,completed,420
BCH-00869,PLT-002,2024-04-22 13:45:49,2024-04-22 18:27:45,aborted,420
BCH-00870,PLT-002,2024-04-22 17:49:53,2024-04-23 01:03:44,completed,420
BCH-00871,PLT-002,2024-04-23 06:57:36,2024-04-23 15:08:37,completed,420
BCH-00872,PLT-002,2024-04-25 05:54:49,2024-04-25 15:54:50,completed,420
BCH-00873,PLT-002,2024-04-26 19:30:49,2024-04-27 03:28:19,completed,420
BCH-00874,PLT-002,2024-04-27 09:43:47,2024-04-27 11:57:24,aborted,420
BCH-00875,PLT-002,2024-04-27 19:30:26,2024-04-28 04:03:20,completed,420
BCH-00876,PLT-002,2024-04-27 23:48:53,2024-04-28 03:28:18,aborted,420
BCH-00877,PLT-002,2024-04-28 07:35:42,2024-04-28 09:40:18,aborted,420
BCH-00878,PLT-002,2024-04-29 00:21:44,2024-04-29 07:26:44,completed,420
BCH-00879,PLT-002,2024-04-29 12:31:00,2024-04-29 19:42:01,completed,420
BCH-00880,PLT-002,2024-04-29 19:16:27,2024-04-30 03:22:27,completed,420
BCH-00881,PLT-002,2024-04-30 02:15:07,2024-04-30 09:42:13,completed,420
BCH-00882,PLT-002,2024-04-30 14:23:05,2024-04-30 21:23:05,completed,420
BCH-00883,PLT-002,2024-04-30 17:55:06,2024-05-01 02:01:41,completed,420
BCH-00884,PLT-002,2024-04-30 19:56:48,2024-05-01 03:35:27,completed,420
BCH-00885,PLT-002,2024-05-01 23:00:08,2024-05-02 09:35:57,completed,420
BCH-00886,PLT-002,2024-05-04 15:40:38,2024-05-04 22:40:38,completed,420
BCH-00887,PLT-002,2024-05-05 02:57:44,2024-05-05 10:38:48,completed,420
BCH-00888,PLT-002,2024-05-05 03:03:37,2024-05-05 11:30:36,completed,420
BCH-00889,PLT-002,2024-05-05 05:14:23,2024-05-05 12:48:30,completed,420
BCH-00890,PLT-002,2024-05-05 07:30:16,2024-05-05 15:55:20,completed,420
BCH-00891,PLT-002,2024-05-07 08:14:36,2024-05-07 15:14:36,completed,420
BCH-00892,PLT-002,2024-05-07 09:31:42,2024-05-07 19:21:43,completed,420
BCH-00893,PLT-002,2024-05-08 14:55:10,2024-05-08 21:55:10,completed,420
BCH-00894,PLT-002,2024-05-10 22:37:56,2024-05-11 06:55:56,completed,420
BCH-00895,PLT-002,2024-05-11 16:09:16,2024-05-11 23:42:44,completed,420
BCH-00896,PLT-002,2024-05-11 23:28:53,2024-05-12 06:51:00,completed,420
BCH-00897,PLT-002,2024-05-12 08:00:27,2024-05-12 10:30:38,aborted,420
BCH-00898,PLT-002,2024-05-12 19:52:48,2024-05-13 04:49:19,completed,420
BCH-00899,PLT-002,2024-05-13 01:08:38,2024-05-13 09:54:32,completed,420
BCH-00900,PLT-002,2024-05-13 09:04:30,2024-05-13 18:28:14,completed,420
BCH-00901,PLT-002,2024-05-13 21:17:50,2024-05-14 04:23:53,completed,420
BCH-00902,PLT-002,2024-05-15 11:09:50,2024-05-15 17:20:29,aborted,420
BCH-00903,PLT-002,2024-05-16 08:06:26,2024-05-16 10:37:15,aborted,420
BCH-00904,PLT-002,2024-05-16 10:38:51,2024-05-16 21:12:50,completed,420
BCH-00905,PLT-002,2024-05-17 02:29:18,2024-05-17 10:02:00,completed,420
BCH-00906,PLT-002,2024-05-18 02:04:11,2024-05-18 12:53:10,completed,420
BCH-00907,PLT-002,2024-05-18 06:00:33,2024-05-18 15:44:34,completed,420
BCH-00908,PLT-002,2024-05-18 18:38:34,2024-05-18 23:17:26,aborted,420
BCH-00909,PLT-002,2024-05-18 20:00:53,2024-05-18 20:20:33,aborted,420
BCH-00910,PLT-002,2024-05-19 16:49:12,2024-05-20 02:55:46,completed,420
BCH-00911,PLT-002,2024-05-20 18:16:55,2024-05-21 01:21:55,completed,420
BCH-00912,PLT-002,2024-05-22 05:29:53,2024-05-22 15:06:48,completed,420
BCH-00913,PLT-002,2024-05-22 10:49:13,2024-05-22 20:16:07,completed,420
BCH-00914,PLT-002,2024-05-22 11:48:57,2024-05-22 21:38:30,completed,420
BCH-00915,PLT-002,2024-05-22 11:49:53,2024-05-22 18:50:56,aborted,420
BCH-00916,PLT-002,2024-05-24 13:36:04,2024-05-24 21:12:47,completed,420
BCH-00917,PLT-002,2024-05-24 17:53:32,2024-05-25 02:37:48,completed,420
BCH-00918,PLT-002,2024-05-25 15:09:55,2024-05-25 22:09:55,completed,420
BCH-00919,PLT-002,2024-05-25 21:48:23,2024-05-26 05:23:03,completed,420
BCH-00920,PLT-002,2024-05-26 03:16:32,2024-05-26 12:56:35,aborted,420
BCH-00921,PLT-002,2024-05-26 15:37:51,2024-05-26 22:43:05,completed,420
BCH-00922,PLT-002,2024-05-27 04:30:55,2024-05-27 12:46:38,completed,420
BCH-00923,PLT-002,2024-05-27 10:46:56,2024-05-27 17:54:46,completed,420
BCH-00924,PLT-002,2024-05-27 13:30:36,2024-05-28 01:00:41,completed,420
BCH-00925,PLT-002,2024-05-28 10:20:46,2024-05-28 18:26:11,completed,420
BCH-00926,PLT-002,2024-05-28 17:32:31,2024-05-29 00:54:44,completed,420
BCH-00927,PLT-002,2024-05-28 21:47:25,2024-05-29 06:19:52,completed,420
BCH-00928,PLT-002,2024-05-29 07:36:04,2024-05-29 15:40:19,completed,420
BCH-00929,PLT-002,2024-05-29 07:42:38,2024-05-29 15:41:43,completed,420
BCH-00930,PLT-002,2024-05-31 14:45:09,2024-05-31 23:06:41,completed,420
BCH-00931,PLT-002,2024-05-31 15:11:56,2024-06-01 00:45:34,completed,420
BCH-00932,PLT-002,2024-05-31 17:31:10,2024-06-01 02:14:51,completed,420
BCH-00933,PLT-002,2024-06-01 06:47:20,2024-06-01 09:03:47,aborted,420
BCH-00934,PLT-002,2024-06-01 17:12:37,2024-06-02 00:54:19,completed,420
BCH-00935,PLT-002,2024-06-01 18:41:43,2024-06-02 01:46:43,completed,420
BCH-00936,PLT-002,2024-06-02 03:10:51,2024-06-02 10:10:51,completed,420
BCH-00937,PLT-002,2024-06-02 08:48:53,2024-06-02 17:08:30,completed,420
BCH-00938,PLT-002,2024-06-02 09:57:43,2024-06-02 17:49:29,completed,420
BCH-00939,PLT-002,2024-06-02 16:32:00,2024-06-03 01:54:09,completed,420
BCH-00940,PLT-002,2024-06-05 02:00:01,2024-06-05 09:13:59,completed,420
BCH-00941,PLT-002,2024-06-05 03:27:55,2024-06-05 04:03:41,aborted,420
BCH-00942,PLT-002,2024-06-05 23:13:17,2024-06-06 06:39:58,aborted,420
BCH-00943,PLT-002,2024-06-09 00:27:52,2024-06-09 07:42:08,completed,420
BCH-00944,PLT-002,2024-06-09 01:39:43,2024-06-09 08:39:43,completed,420
BCH-00945,PLT-002,2024-06-09 03:56:12,2024-06-09 10:56:12,completed,420
BCH-00946,PLT-002,2024-06-09 04:09:43,2024-06-09 13:13:03,completed,420
