incident_id,batch_id,equip_id,plant_id,reason,timestamp,severity
INC-001633,BCH-01035,EQ-203,PLT-002,Unusual vibration,2024-07-24 18:52:19,Low
INC-001634,BCH-01036,EQ-201,PLT-002,Pressure deviation,2024-07-24 18:19:16,High
INC-001635,BCH-01036,EQ-202,PLT-002,Unusual vibration,2024-07-24 20:11:35,High
INC-001636,BCH-01037,EQ-201,PLT-002,Strange noise,2024-07-25 06:06:41,Low
INC-001637,BCH-01037,EQ-202,PLT-002,Pressure deviation,2024-07-25 07:46:33,High
INC-001638,BCH-01037,EQ-202,PLT-002,Strange noise,2024-07-25 08:32:54,High
INC-001639,BCH-01037,EQ-204,PLT-002,Unusual vibration,2024-07-25 12:05:11,Medium
INC-001640,BCH-01038,EQ-201,PLT-002,Temperature spike,2024-07-25 14:28:55,Low
INC-001641,BCH-01038,EQ-201,PLT-002,Pressure deviation,2024-07-25 14:34:19,High
INC-001642,BCH-01038,EQ-202,PLT-002,Unusual vibration,2024-07-25 15:29:45,Medium
INC-001643,BCH-01039,EQ-203,PLT-002,Pressure deviation,2024-07-26 09:01:16,Medium
INC-001644,BCH-01040,EQ-201,PLT-002,Unusual vibration,2024-07-26 21:46:09,Medium
INC-001645,BCH-01040,EQ-202,PLT-002,Operator near-miss,2024-07-27 01:24:41,Medium
INC-001646,BCH-01044,EQ-201,PLT-002,Temperature spike,2024-07-28 09:16:48,Low
INC-001647,BCH-01044,EQ-203,PLT-002,Pressure deviation,2024-07-28 11:47:26,Low
INC-001648,BCH-01044,EQ-203,PLT-002,Strange noise,2024-07-28 10:41:23,Low
INC-001649,BCH-01044,EQ-204,PLT-002,Strange noise,2024-07-28 14:42:08,Low
INC-001650,BCH-01044,EQ-204,PLT-002,Temperature spike,2024-07-28 12:59:29,High
INC-001651,BCH-01046,EQ-203,PLT-002,Unusual vibration,2024-07-28 18:21:27,Low
INC-001652,BCH-01047,EQ-201,PLT-002,Unusual vibration,2024-07-29 00:40:34,Medium
INC-001653,BCH-01047,EQ-202,PLT-002,Pressure deviation,2024-07-29 03:14:28,Medium
INC-001654,BCH-01047,EQ-202,PLT-002,Unusual vibration,2024-07-29 02:37:46,Low
INC-001655,BCH-01047,EQ-203,PLT-002,Unusual vibration,2024-07-29 04:56:38,Low
INC-001656,BCH-01047,EQ-204,PLT-002,Pressure deviation,2024-07-29 06:39:26,Low
INC-001657,BCH-01047,EQ-204,PLT-002,Strange noise,2024-07-29 07:45:05,Low
INC-001658,BCH-01048,EQ-202,PLT-002,Strange noise,2024-07-29 18:29:39,Medium
INC-001659,BCH-01048,EQ-203,PLT-002,Operator near-miss,2024-07-29 20:41:34,Low
INC-001660,BCH-01050,EQ-201,PLT-002,Pressure deviation,2024-07-30 03:31:10,Low
INC-001661,BCH-01051,EQ-202,PLT-002,Operator near-miss,2024-07-30 18:06:22,Medium
INC-001662,BCH-01051,EQ-202,PLT-002,Temperature spike,2024-07-30 18:19:30,High
INC-001663,BCH-01051,EQ-203,PLT-002,Temperature spike,2024-07-30 20:23:37,Low
INC-001664,BCH-01051,EQ-203,PLT-002,Unusual vibration,2024-07-30 21:11:48,Medium
INC-001665,BCH-01052,EQ-201,PLT-002,Unusual vibration,2024-07-30 19:45:52,Medium
INC-001666,BCH-01052,EQ-202,PLT-002,Unusual vibration,2024-07-30 22:14:20,High
INC-001667,BCH-01053,EQ-201,PLT-002,Operator near-miss,2024-07-31 23:13:13,Low
INC-001668,BCH-01054,EQ-204,PLT-002,Operator near-miss,2024-08-01 15:01:19,Low
INC-001669,BCH-01054,EQ-204,PLT-002,Unusual vibration,2024-08-01 15:18:49,Medium
INC-001670,BCH-01055,EQ-203,PLT-002,Unusual vibration,2024-08-01 16:35:19,Medium
INC-001671,BCH-01056,EQ-202,PLT-002,Pressure deviation,2024-08-02 02:25:58,High
INC-001672,BCH-01057,EQ-201,PLT-002,Unusual vibration,2024-08-02 08:56:05,Low
INC-001673,BCH-01057,EQ-201,PLT-002,Operator near-miss,2024-08-02 09:16:58,Low
INC-001674,BCH-01057,EQ-202,PLT-002,Operator near-miss,2024-08-02 10:50:47,Low
INC-001675,BCH-01057,EQ-203,PLT-002,Temperature spike,2024-08-02 13:57:19,High
INC-001676,BCH-01058,EQ-202,PLT-002,Unusual vibration,2024-08-03 02:18:01,Medium
INC-001677,BCH-01058,EQ-202,PLT-002,Temperature spike,2024-08-03 02:13:37,Low
INC-001678,BCH-01058,EQ-203,PLT-002,Unusual vibration,2024-08-03 04:39:30,Low
INC-001679,BCH-01058,EQ-204,PLT-002,Unusual vibration,2024-08-03 07:25:02,High
INC-001680,BCH-01059,EQ-204,PLT-002,Pressure deviation,2024-08-03 17:22:32,Low
INC-001681,BCH-01060,EQ-201,PLT-002,Pressure deviation,2024-08-03 09:13:23,High
INC-001682,BCH-01060,EQ-201,PLT-002,Unusual vibration,2024-08-03 08:52:00,Low
INC-001683,BCH-01060,EQ-202,PLT-002,Strange noise,2024-08-03 10:59:18,Medium
INC-001684,BCH-01060,EQ-202,PLT-002,Strange noise,2024-08-03 10:55:00,Medium
INC-001685,BCH-01060,EQ-204,PLT-002,Temperature spike,2024-08-03 17:12:38,Medium
INC-001686,BCH-01061,EQ-201,PLT-002,Pressure deviation,2024-08-03 12:56:34,Medium
INC-001687,BCH-01061,EQ-202,PLT-002,Unusual vibration,2024-08-03 14:03:17,High
INC-001688,BCH-01061,EQ-202,PLT-002,Strange noise,2024-08-03 14:24:54,Medium
INC-001689,BCH-01061,EQ-203,PLT-002,Unusual vibration,2024-08-03 16:22:06,Medium
INC-001690,BCH-01061,EQ-203,PLT-002,Pressure deviation,2024-08-03 16:08:04,Medium
INC-001691,BCH-01061,EQ-204,PLT-002,Unusual vibration,2024-08-03 18:29:45,Low
INC-001692,BCH-01063,EQ-202,PLT-002,Strange noise,2024-08-05 09:29:06,Low
INC-001693,BCH-01063,EQ-204,PLT-002,Unusual vibration,2024-08-05 13:25:43,High
INC-001694,BCH-01064,EQ-201,PLT-002,Strange noise,2024-08-05 08:20:03,Low
INC-001695,BCH-01065,EQ-202,PLT-002,Operator near-miss,2024-08-05 17:42:23,Low
INC-001696,BCH-01066,EQ-201,PLT-002,Operator near-miss,2024-08-06 11:21:18,Medium
INC-001697,BCH-01066,EQ-201,PLT-002,Unusual vibration,2024-08-06 10:49:01,Low
INC-001698,BCH-01066,EQ-202,PLT-002,Pressure deviation,2024-08-06 11:56:46,High
INC-001699,BCH-01066,EQ-203,PLT-002,Pressure deviation,2024-08-06 13:30:55,Low
INC-001700,BCH-01067,EQ-201,PLT-002,Operator near-miss,2024-08-07 13:36:34,Low
INC-001701,BCH-01067,EQ-201,PLT-002,Strange noise,2024-08-07 13:29:49,Medium
INC-001702,BCH-01067,EQ-202,PLT-002,Operator near-miss,2024-08-07 15:06:59,High
INC-001703,BCH-01067,EQ-204,PLT-002,Strange noise,2024-08-07 23:12:42,Low
INC-001704,BCH-01067,EQ-204,PLT-002,Unusual vibration,2024-08-08 00:19:43,Medium
INC-001705,BCH-01068,EQ-201,PLT-002,Operator near-miss,2024-08-08 10:18:01,Low
INC-001706,BCH-01068,EQ-202,PLT-002,Pressure deviation,2024-08-08 12:34:08,High
INC-001707,BCH-01069,EQ-201,PLT-002,Unusual vibration,2024-08-09 15:43:55,Medium
INC-001708,BCH-01069,EQ-203,PLT-002,Operator near-miss,2024-08-09 20:25:33,Medium
INC-001709,BCH-01069,EQ-203,PLT-002,Unusual vibration,2024-08-09 20:47:29,Low
INC-001710,BCH-01069,EQ-204,PLT-002,Pressure deviation,2024-08-10 00:51:45,Medium
INC-001711,BCH-01070,EQ-202,PLT-002,Pressure deviation,2024-08-09 20:33:53,Low
INC-001712,BCH-01071,EQ-202,PLT-002,Strange noise,2024-08-10 09:56:24,Low
INC-001713,BCH-01071,EQ-204,PLT-002,Pressure deviation,2024-08-10 13:51:42,Medium
INC-001714,BCH-01072,EQ-201,PLT-002,Operator near-miss,2024-08-10 11:21:14,Medium
INC-001715,BCH-01073,EQ-201,PLT-002,Temperature spike,2024-08-10 15:00:40,High
INC-001716,BCH-01073,EQ-204,PLT-002,Unusual vibration,2024-08-10 23:49:58,Low
INC-001717,BCH-01074,EQ-201,PLT-002,Pressure deviation,2024-08-10 16:23:01,Medium
INC-001718,BCH-01074,EQ-202,PLT-002,Unusual vibration,2024-08-10 16:52:43,Medium
INC-001719,BCH-01075,EQ-201,PLT-002,Pressure deviation,2024-08-11 05:43:01,Low
INC-001720,BCH-01075,EQ-201,PLT-002,Operator near-miss,2024-08-11 05:28:53,Low
INC-001721,BCH-01076,EQ-202,PLT-002,Temperature spike,2024-08-12 14:40:02,High
INC-001722,BCH-01077,EQ-201,PLT-002,Strange noise,2024-08-13 11:19:40,Low
INC-001723,BCH-01077,EQ-201,PLT-002,Operator near-miss,2024-08-13 12:16:26,Low
INC-001724,BCH-01078,EQ-201,PLT-002,Temperature spike,2024-08-13 12:07:01,Low
INC-001725,BCH-01078,EQ-203,PLT-002,Unusual vibration,2024-08-13 15:23:10,Medium
INC-001726,BCH-01078,EQ-204,PLT-002,Pressure deviation,2024-08-13 18:58:25,Medium
INC-001727,BCH-01079,EQ-201,PLT-002,Temperature spike,2024-08-15 01:18:58,High
INC-001728,BCH-01079,EQ-201,PLT-002,Strange noise,2024-08-15 01:38:47,Medium
INC-001729,BCH-01079,EQ-202,PLT-002,Unusual vibration,2024-08-15 03:48:17,Low
INC-001730,BCH-01080,EQ-202,PLT-002,Temperature spike,2024-08-15 19:21:31,Medium
INC-001731,BCH-01081,EQ-201,PLT-002,Strange noise,2024-08-15 21:56:46,Medium
INC-001732,BCH-01082,EQ-201,PLT-002,Temperature spike,2024-08-16 08:51:04,High
INC-001733,BCH-01082,EQ-201,PLT-002,Temperature spike,2024-08-16 09:38:58,Medium
INC-001734,BCH-01082,EQ-202,PLT-002,Strange noise,2024-08-16 11:14:51,Medium
INC-001735,BCH-01082,EQ-203,PLT-002,Operator near-miss,2024-08-16 12:14:14,Medium
INC-001736,BCH-01083,EQ-201,PLT-002,Unusual vibration,2024-08-16 12:45:41,Medium
INC-001737,BCH-01083,EQ-202,PLT-002,Strange noise,2024-08-16 14:11:40,Medium
INC-001738,BCH-01085,EQ-203,PLT-002,Strange noise,2024-08-17 21:26:10,Medium
INC-001739,BCH-01085,EQ-203,PLT-002,Operator near-miss,2024-08-17 23:05:18,Low
INC-001740,BCH-01085,EQ-204,PLT-002,Strange noise,2024-08-18 00:18:25,Medium
INC-001741,BCH-01085,EQ-204,PLT-002,Temperature spike,2024-08-18 00:18:27,Medium
INC-001742,BCH-01086,EQ-201,PLT-002,Operator near-miss,2024-08-18 02:53:56,Low
INC-001743,BCH-01086,EQ-202,PLT-002,Temperature spike,2024-08-18 04:15:02,Low
INC-001744,BCH-01086,EQ-204,PLT-002,Strange noise,2024-08-18 09:58:39,Medium
INC-001745,BCH-01087,EQ-201,PLT-002,Temperature spike,2024-08-18 10:14:39,Low
INC-001746,BCH-01088,EQ-202,PLT-002,Pressure deviation,2024-08-19 05:17:41,Low
INC-001747,BCH-01088,EQ-204,PLT-002,Unusual vibration,2024-08-19 09:04:22,Low
INC-001748,BCH-01088,EQ-204,PLT-002,Pressure deviation,2024-08-19 09:02:15,Low
INC-001749,BCH-01089,EQ-201,PLT-002,Pressure deviation,2024-08-19 18:34:02,Low
INC-001750,BCH-01089,EQ-202,PLT-002,Operator near-miss,2024-08-19 22:02:38,Medium
INC-001751,BCH-01090,EQ-201,PLT-002,Temperature spike,2024-08-19 19:46:22,High
INC-001752,BCH-01090,EQ-201,PLT-002,Unusual vibration,2024-08-19 20:00:19,High
INC-001753,BCH-01090,EQ-202,PLT-002,Strange noise,2024-08-19 21:11:28,Low
INC-001754,BCH-01090,EQ-203,PLT-002,Pressure deviation,2024-08-19 22:01:32,Low
INC-001755,BCH-01090,EQ-204,PLT-002,Unusual vibration,2024-08-20 00:50:01,Medium
INC-001756,BCH-01091,EQ-201,PLT-002,Operator near-miss,2024-08-20 07:21:36,Low
INC-001757,BCH-01091,EQ-202,PLT-002,Pressure deviation,2024-08-20 07:59:30,Medium
INC-001758,BCH-01092,EQ-201,PLT-002,Strange noise,2024-08-21 03:58:09,High
INC-001759,BCH-01092,EQ-202,PLT-002,Pressure deviation,2024-08-21 06:27:57,Low
INC-001760,BCH-01093,EQ-201,PLT-002,Pressure deviation,2024-08-22 04:34:51,High
INC-001761,BCH-01093,EQ-202,PLT-002,Operator near-miss,2024-08-22 07:15:30,Low
INC-001762,BCH-01093,EQ-204,PLT-002,Unusual vibration,2024-08-22 11:27:42,High
INC-001763,BCH-01093,EQ-204,PLT-002,Operator near-miss,2024-08-22 13:30:50,Medium
INC-001764,BCH-01094,EQ-201,PLT-002,Unusual vibration,2024-08-22 11:19:01,High
INC-001765,BCH-01094,EQ-202,PLT-002,Operator near-miss,2024-08-22 14:43:44,Low
INC-001766,BCH-01094,EQ-204,PLT-002,Unusual vibration,2024-08-22 18:32:05,Low
INC-001767,BCH-01095,EQ-201,PLT-002,Temperature spike,2024-08-22 14:23:03,Medium
INC-001768,BCH-01096,EQ-202,PLT-002,Operator near-miss,2024-08-23 03:07:24,Medium
INC-001769,BCH-01096,EQ-203,PLT-002,Pressure deviation,2024-08-23 04:02:25,Medium
INC-001770,BCH-01097,EQ-201,PLT-002,Operator near-miss,2024-08-23 13:44:17,Medium
INC-001771,BCH-01097,EQ-202,PLT-002,Operator near-miss,2024-08-23 15:10:16,High
INC-001772,BCH-01097,EQ-203,PLT-002,Temperature spike,2024-08-23 17:30:43,High
INC-001773,BCH-01098,EQ-204,PLT-002,Strange noise,2024-08-24 02:02:36,Medium
INC-001774,BCH-01098,EQ-204,PLT-002,Strange noise,2024-08-24 00:54:14,Low
INC-001775,BCH-01099,EQ-203,PLT-002,Strange noise,2024-08-24 21:47:01,High
INC-001776,BCH-01100,EQ-201,PLT-002,Temperature spike,2024-08-25 08:23:15,High
INC-001777,BCH-01101,EQ-201,PLT-002,Pressure deviation,2024-08-25 11:51:09,Medium
INC-001778,BCH-01101,EQ-202,PLT-002,Unusual vibration,2024-08-25 13:39:18,Low
INC-001779,BCH-01101,EQ-204,PLT-002,Temperature spike,2024-08-25 20:55:02,Medium
INC-001780,BCH-01102,EQ-201,PLT-002,Temperature spike,2024-08-26 01:38:26,High
INC-001781,BCH-01102,EQ-204,PLT-002,Pressure deviation,2024-08-26 10:49:35,Medium
INC-001782,BCH-01103,EQ-201,PLT-002,Strange noise,2024-08-26 14:52:15,High
INC-001783,BCH-01103,EQ-202,PLT-002,Temperature spike,2024-08-26 16:38:10,Low
INC-001784,BCH-01103,EQ-202,PLT-002,Operator near-miss,2024-08-26 16:47:41,Medium
INC-001785,BCH-01104,EQ-202,PLT-002,Temperature spike,2024-08-27 15:06:54,Medium
INC-001786,BCH-01105,EQ-201,PLT-002,Strange noise,2024-08-27 16:20:43,Medium
INC-001787,BCH-01105,EQ-202,PLT-002,Unusual vibration,2024-08-27 18:35:16,Low
INC-001788,BCH-01105,EQ-202,PLT-002,Unusual vibration,2024-08-27 18:42:50,Low
INC-001789,BCH-01106,EQ-203,PLT-002,Operator near-miss,2024-08-28 01:04:21,Medium
INC-001790,BCH-01106,EQ-203,PLT-002,Temperature spike,2024-08-28 01:16:18,Medium
INC-001791,BCH-01106,EQ-204,PLT-002,Unusual vibration,2024-08-28 03:48:35,Medium
INC-001792,BCH-01107,EQ-201,PLT-002,Operator near-miss,2024-08-28 06:52:50,Low
INC-001793,BCH-01108,EQ-202,PLT-002,Strange noise,2024-08-28 18:26:02,Low
INC-001794,BCH-01108,EQ-204,PLT-002,Temperature spike,2024-08-28 21:34:17,High
INC-001795,BCH-01110,EQ-201,PLT-002,Operator near-miss,2024-08-29 05:21:37,Medium
INC-001796,BCH-01110,EQ-203,PLT-002,Pressure deviation,2024-08-29 08:16:25,Low
INC-001797,BCH-01111,EQ-202,PLT-002,Strange noise,2024-08-29 18:13:05,Low
INC-001798,BCH-01112,EQ-201,PLT-002,Unusual vibration,2024-08-29 21:32:54,High
INC-001799,BCH-01113,EQ-203,PLT-002,Operator near-miss,2024-08-30 18:41:32,High
INC-001800,BCH-01114,EQ-202,PLT-002,Unusual vibration,2024-09-01 02:13:19,Medium
INC-001801,BCH-01114,EQ-204,PLT-002,Pressure deviation,2024-09-01 08:52:35,High
INC-001802,BCH-01114,EQ-204,PLT-002,Strange noise,2024-09-01 08:28:49,Low
INC-001803,BCH-01115,EQ-202,PLT-002,Strange noise,2024-09-01 03:48:20,High
INC-001804,BCH-01115,EQ-203,PLT-002,Operator near-miss,2024-09-01 06:47:39,High
INC-001805,BCH-01115,EQ-203,PLT-002,Temperature spike,2024-09-01 06:03:15,Low
INC-001806,BCH-01117,EQ-202,PLT-002,Temperature spike,2024-09-02 08:49:07,Low
INC-001807,BCH-01118,EQ-202,PLT-002,Operator near-miss,2024-09-02 18:01:07,Medium
INC-001808,BCH-01119,EQ-201,PLT-002,Unusual vibration,2024-09-02 19:29:19,Medium
INC-001809,BCH-01119,EQ-201,PLT-002,Pressure deviation,2024-09-02 19:41:25,Low
INC-001810,BCH-01119,EQ-202,PLT-002,Operator near-miss,2024-09-02 20:29:30,Low
INC-001811,BCH-01119,EQ-203,PLT-002,Pressure deviation,2024-09-03 00:22:05,Low
INC-001812,BCH-01121,EQ-201,PLT-002,Strange noise,2024-09-05 23:57:38,Medium
INC-001813,BCH-01121,EQ-202,PLT-002,Pressure deviation,2024-09-06 01:13:21,Low
INC-001814,BCH-01121,EQ-203,PLT-002,Strange noise,2024-09-06 05:33:45,Medium
INC-001815,BCH-01121,EQ-204,PLT-002,Operator near-miss,2024-09-06 08:12:49,High
INC-001816,BCH-01122,EQ-201,PLT-002,Temperature spike,2024-09-06 11:57:02,Medium
INC-001817,BCH-01122,EQ-201,PLT-002,Unusual vibration,2024-09-06 11:29:27,Medium
INC-001818,BCH-01123,EQ-201,PLT-002,Strange noise,2024-09-06 14:46:34,Low
INC-001819,BCH-01123,EQ-202,PLT-002,Strange noise,2024-09-06 15:51:33,Low
INC-001820,BCH-01123,EQ-202,PLT-002,Pressure deviation,2024-09-06 15:10:01,Medium
INC-001821,BCH-01124,EQ-201,PLT-002,Temperature spike,2024-09-06 16:17:22,Medium
INC-001822,BCH-01124,EQ-204,PLT-002,Strange noise,2024-09-06 23:47:34,High
INC-001823,BCH-01125,EQ-202,PLT-002,Strange noise,2024-09-06 23:48:48,Medium
INC-001824,BCH-01125,EQ-203,PLT-002,Unusual vibration,2024-09-07 02:57:54,High
INC-001825,BCH-01126,EQ-203,PLT-002,Unusual vibration,2024-09-07 04:06:16,Low
INC-001826,BCH-01127,EQ-201,PLT-002,Unusual vibration,2024-09-07 17:18:09,Medium
INC-001827,BCH-01127,EQ-202,PLT-002,Pressure deviation,2024-09-07 19:16:56,High
INC-001828,BCH-01127,EQ-202,PLT-002,Pressure deviation,2024-09-07 19:33:04,Medium
INC-001829,BCH-01128,EQ-201,PLT-002,Unusual vibration,2024-09-07 19:21:59,Medium
INC-001830,BCH-01128,EQ-202,PLT-002,Pressure deviation,2024-09-07 20:57:30,Medium
INC-001831,BCH-01128,EQ-204,PLT-002,Unusual vibration,2024-09-08 04:14:32,Medium
INC-001832,BCH-01129,EQ-203,PLT-002,Unusual vibration,2024-09-08 14:22:31,Medium
INC-001833,BCH-01129,EQ-203,PLT-002,Temperature spike,2024-09-08 14:53:10,Medium
INC-001834,BCH-01130,EQ-201,PLT-002,Temperature spike,2024-09-08 13:57:28,Medium
INC-001835,BCH-01130,EQ-203,PLT-002,Temperature spike,2024-09-08 18:23:08,Medium
INC-001836,BCH-01130,EQ-203,PLT-002,Temperature spike,2024-09-08 18:05:18,Low
INC-001837,BCH-01131,EQ-201,PLT-002,Pressure deviation,2024-09-08 18:18:32,Medium
INC-001838,BCH-01131,EQ-202,PLT-002,Operator near-miss,2024-09-08 20:16:51,Low
INC-001839,BCH-01131,EQ-204,PLT-002,Strange noise,2024-09-09 03:05:35,Medium
INC-001840,BCH-01132,EQ-202,PLT-002,Operator near-miss,2024-09-10 09:27:55,Low
INC-001841,BCH-01132,EQ-204,PLT-002,Strange noise,2024-09-10 14:20:01,Low
INC-001842,BCH-01133,EQ-201,PLT-002,Temperature spike,2024-09-10 11:08:28,Low
INC-001843,BCH-01133,EQ-202,PLT-002,Operator near-miss,2024-09-10 12:53:23,Medium
INC-001844,BCH-01133,EQ-203,PLT-002,Unusual vibration,2024-09-10 14:27:32,Low
INC-001845,BCH-01133,EQ-204,PLT-002,Pressure deviation,2024-09-10 16:52:59,Medium
INC-001846,BCH-01134,EQ-201,PLT-002,Temperature spike,2024-09-12 07:14:52,Medium
INC-001847,BCH-01134,EQ-204,PLT-002,Temperature spike,2024-09-12 12:51:39,Medium
INC-001848,BCH-01135,EQ-201,PLT-002,Operator near-miss,2024-09-12 23:50:18,Medium
INC-001849,BCH-01136,EQ-201,PLT-002,Operator near-miss,2024-09-14 22:15:17,Low
INC-001850,BCH-01136,EQ-203,PLT-002,Operator near-miss,2024-09-15 01:27:23,Medium
INC-001851,BCH-01136,EQ-204,PLT-002,Operator near-miss,2024-09-15 04:25:06,High
INC-001852,BCH-01136,EQ-204,PLT-002,Operator near-miss,2024-09-15 04:21:07,Medium
INC-001853,BCH-01137,EQ-202,PLT-002,Temperature spike,2024-09-15 21:42:36,Medium
INC-001854,BCH-01137,EQ-203,PLT-002,Strange noise,2024-09-15 23:02:35,High
INC-001855,BCH-01137,EQ-204,PLT-002,Pressure deviation,2024-09-16 00:22:39,Low
INC-001856,BCH-01139,EQ-202,PLT-002,Unusual vibration,2024-09-17 08:22:08,Medium
INC-001857,BCH-01139,EQ-203,PLT-002,Unusual vibration,2024-09-17 09:14:51,High
INC-001858,BCH-01139,EQ-204,PLT-002,Pressure deviation,2024-09-17 13:12:11,Low
INC-001859,BCH-01140,EQ-204,PLT-002,Operator near-miss,2024-09-17 14:25:44,Low
INC-001860,BCH-01141,EQ-201,PLT-002,Pressure deviation,2024-09-17 14:03:36,Low
INC-001861,BCH-01142,EQ-201,PLT-002,Strange noise,2024-09-17 22:38:14,Low
INC-001862,BCH-01142,EQ-201,PLT-002,Strange noise,2024-09-17 22:44:38,Medium
INC-001863,BCH-01142,EQ-202,PLT-002,Operator near-miss,2024-09-17 23:33:24,Low
INC-001864,BCH-01142,EQ-203,PLT-002,Temperature spike,2024-09-18 03:20:08,Medium
INC-001865,BCH-01142,EQ-204,PLT-002,Operator near-miss,2024-09-18 07:04:09,High
INC-001866,BCH-01142,EQ-204,PLT-002,Operator near-miss,2024-09-18 07:43:58,Medium
INC-001867,BCH-01143,EQ-202,PLT-002,Unusual vibration,2024-09-18 01:04:04,Low
INC-001868,BCH-01143,EQ-202,PLT-002,Temperature spike,2024-09-18 00:45:51,Low
INC-001869,BCH-01143,EQ-204,PLT-002,Operator near-miss,2024-09-18 05:59:55,Medium
INC-001870,BCH-01144,EQ-201,PLT-002,Strange noise,2024-09-18 07:34:38,Medium
INC-001871,BCH-01144,EQ-204,PLT-002,Temperature spike,2024-09-18 12:30:11,Medium
INC-001872,BCH-01145,EQ-202,PLT-002,Strange noise,2024-09-18 09:23:09,High
INC-001873,BCH-01146,EQ-201,PLT-002,Strange noise,2024-09-18 19:49:47,Medium
INC-001874,BCH-01146,EQ-203,PLT-002,Unusual vibration,2024-09-18 22:44:17,High
INC-001875,BCH-01146,EQ-204,PLT-002,Pressure deviation,2024-09-19 02:00:38,Medium
INC-001876,BCH-01148,EQ-201,PLT-002,Strange noise,2024-09-19 19:51:30,High
INC-001877,BCH-01148,EQ-202,PLT-002,Unusual vibration,2024-09-20 01:20:28,Low
INC-001878,BCH-01148,EQ-203,PLT-002,Operator near-miss,2024-09-20 03:06:33,High
INC-001879,BCH-01148,EQ-203,PLT-002,Temperature spike,2024-09-20 04:33:38,Medium
INC-001880,BCH-01149,EQ-201,PLT-002,Strange noise,2024-09-20 13:14:12,High
INC-001881,BCH-01149,EQ-204,PLT-002,Operator near-miss,2024-09-20 20:53:03,Medium
INC-001882,BCH-01151,EQ-201,PLT-002,Pressure deviation,2024-09-20 17:50:25,High
INC-001883,BCH-01152,EQ-204,PLT-002,Operator near-miss,2024-09-21 03:50:59,Medium
INC-001884,BCH-01153,EQ-201,PLT-002,Strange noise,2024-09-20 23:28:18,Medium
INC-001885,BCH-01154,EQ-201,PLT-002,Unusual vibration,2024-09-21 16:44:17,Medium
INC-001886,BCH-01154,EQ-201,PLT-002,Unusual vibration,2024-09-21 17:03:44,High
INC-001887,BCH-01155,EQ-201,PLT-002,Pressure deviation,2024-09-22 04:10:00,Low
INC-001888,BCH-01156,EQ-201,PLT-002,Unusual vibration,2024-09-22 07:35:46,Medium
INC-001889,BCH-01156,EQ-202,PLT-002,Temperature spike,2024-09-22 08:24:56,Medium
INC-001890,BCH-01157,EQ-201,PLT-002,Unusual vibration,2024-09-22 18:56:41,Medium
INC-001891,BCH-01157,EQ-202,PLT-002,Operator near-miss,2024-09-22 20:43:10,Low
INC-001892,BCH-01157,EQ-203,PLT-002,Operator near-miss,2024-09-22 22:13:39,High
INC-001893,BCH-01157,EQ-204,PLT-002,Strange noise,2024-09-23 06:00:36,Medium
INC-001894,BCH-01158,EQ-201,PLT-002,Pressure deviation,2024-09-23 01:28:00,High
INC-001895,BCH-01158,EQ-202,PLT-002,Pressure deviation,2024-09-23 02:00:18,High
INC-001896,BCH-01159,EQ-202,PLT-002,Unusual vibration,2024-09-23 11:16:28,Medium
INC-001897,BCH-01159,EQ-203,PLT-002,Unusual vibration,2024-09-23 16:47:26,Medium
INC-001898,BCH-01160,EQ-201,PLT-002,Strange noise,2024-09-24 08:41:57,Medium
INC-001899,BCH-01160,EQ-202,PLT-002,Temperature spike,2024-09-24 11:10:13,Medium
INC-001900,BCH-01160,EQ-204,PLT-002,Strange noise,2024-09-24 13:44:29,Low
INC-001901,BCH-01161,EQ-201,PLT-002,Unusual vibration,2024-09-24 17:38:35,Low
INC-001902,BCH-01161,EQ-203,PLT-002,Pressure deviation,2024-09-24 19:52:33,High
INC-001903,BCH-01162,EQ-203,PLT-002,Unusual vibration,2024-09-25 11:15:24,Medium
INC-001904,BCH-01163,EQ-201,PLT-002,Temperature spike,2024-09-26 18:24:56,High
INC-001905,BCH-01163,EQ-202,PLT-002,Unusual vibration,2024-09-26 21:14:53,Medium
INC-001906,BCH-01163,EQ-203,PLT-002,Operator near-miss,2024-09-26 23:42:28,Medium
INC-001907,BCH-01163,EQ-203,PLT-002,Strange noise,2024-09-26 23:41:32,Medium
INC-001908,BCH-01164,EQ-201,PLT-002,Operator near-miss,2024-09-26 19:05:11,Medium
INC-001909,BCH-01164,EQ-202,PLT-002,Strange noise,2024-09-26 20:13:09,Medium
INC-001910,BCH-01164,EQ-203,PLT-002,Pressure deviation,2024-09-26 21:18:02,Medium
INC-001911,BCH-01165,EQ-203,PLT-002,Unusual vibration,2024-09-27 04:27:52,Low
INC-001912,BCH-01166,EQ-201,PLT-002,Pressure deviation,2024-09-27 01:35:17,High
INC-001913,BCH-01166,EQ-202,PLT-002,Operator near-miss,2024-09-27 02:48:25,Medium
INC-001914,BCH-01166,EQ-203,PLT-002,Unusual vibration,2024-09-27 04:18:59,Medium
INC-001915,BCH-01166,EQ-204,PLT-002,Unusual vibration,2024-09-27 07:34:11,Low
INC-001916,BCH-01167,EQ-202,PLT-002,Temperature spike,2024-09-27 12:57:34,High
INC-001917,BCH-01167,EQ-204,PLT-002,Operator near-miss,2024-09-27 19:33:06,Medium
INC-001918,BCH-01168,EQ-201,PLT-002,Strange noise,2024-09-27 15:58:22,High
INC-001919,BCH-01168,EQ-204,PLT-002,Pressure deviation,2024-09-27 22:04:00,Low
