downtime_id,batch_id,equip_id,plant_id,reason,start_timestamp,duration_minutes
DT-001602,BCH-01132,EQ-202,PLT-002,Electrical fault,2024-09-10 08:41:11,57.9
DT-001603,BCH-01132,EQ-203,PLT-002,Scheduled maintenance overrun,2024-09-10 11:51:44,90.5
DT-001604,BCH-01133,EQ-201,PLT-002,Scheduled maintenance overrun,2024-09-10 11:08:37,35.1
DT-001605,BCH-01133,EQ-203,PLT-002,Electrical fault,2024-09-10 14:05:57,43.1
DT-001606,BCH-01133,EQ-204,PLT-002,Scheduled maintenance overrun,2024-09-10 17:46:46,168.0
DT-001607,BCH-01134,EQ-202,PLT-002,Mechanical failure,2024-09-12 08:06:31,6.3
DT-001608,BCH-01136,EQ-201,PLT-002,Electrical fault,2024-09-14 21:35:02,19.5
DT-001609,BCH-01136,EQ-203,PLT-002,Sensor malfunction,2024-09-15 00:35:08,44.3
DT-001610,BCH-01137,EQ-201,PLT-002,Pneumatic failure,2024-09-15 20:32:24,18.8
DT-001611,BCH-01138,EQ-201,PLT-002,Mechanical failure,2024-09-15 20:41:42,132.8
DT-001612,BCH-01138,EQ-202,PLT-002,Pneumatic failure,2024-09-15 23:41:15,72.3
DT-001613,BCH-01138,EQ-203,PLT-002,Mechanical failure,2024-09-16 01:18:46,130.1
DT-001614,BCH-01139,EQ-201,PLT-002,Mechanical failure,2024-09-17 04:52:54,157.6
DT-001615,BCH-01140,EQ-201,PLT-002,Electrical fault,2024-09-17 07:03:30,43.2
DT-001616,BCH-01140,EQ-203,PLT-002,Sensor malfunction,2024-09-17 11:44:49,39.5
DT-001617,BCH-01141,EQ-201,PLT-002,Scheduled maintenance overrun,2024-09-17 13:25:43,69.6
DT-001618,BCH-01141,EQ-201,PLT-002,Pneumatic failure,2024-09-17 14:03:28,128.1
DT-001619,BCH-01141,EQ-203,PLT-002,Mechanical failure,2024-09-17 19:44:11,62.4
DT-001620,BCH-01142,EQ-201,PLT-002,Mechanical failure,2024-09-17 22:39:44,5.6
DT-001621,BCH-01142,EQ-202,PLT-002,Electrical fault,2024-09-17 23:34:02,134.5
DT-001622,BCH-01142,EQ-204,PLT-002,Scheduled maintenance overrun,2024-09-18 07:32:29,200.0
DT-001623,BCH-01143,EQ-202,PLT-002,Electrical fault,2024-09-18 00:42:01,72.0
DT-001624,BCH-01143,EQ-204,PLT-002,Scheduled maintenance overrun,2024-09-18 04:49:33,9.7
DT-001625,BCH-01143,EQ-204,PLT-002,Electrical fault,2024-09-18 04:40:20,34.7
DT-001626,BCH-01144,EQ-201,PLT-002,Sensor malfunction,2024-09-18 07:02:49,31.6
DT-001627,BCH-01145,EQ-201,PLT-002,Sensor malfunction,2024-09-18 07:57:12,7.1
DT-001628,BCH-01145,EQ-202,PLT-002,Electrical fault,2024-09-18 09:04:43,20.5
DT-001629,BCH-01145,EQ-203,PLT-002,Scheduled maintenance overrun,2024-09-18 10:27:11,118.3
DT-001630,BCH-01146,EQ-204,PLT-002,Pneumatic failure,2024-09-19 01:32:18,16.7
DT-001631,BCH-01146,EQ-204,PLT-002,Sensor malfunction,2024-09-19 02:12:20,4.9
DT-001632,BCH-01148,EQ-201,PLT-002,Electrical fault,2024-09-19 20:04:29,93.0
DT-001633,BCH-01148,EQ-201,PLT-002,Sensor malfunction,2024-09-19 19:54:25,224.6
DT-001634,BCH-01148,EQ-202,PLT-002,Electrical fault,2024-09-20 01:28:29,77.4
DT-001635,BCH-01148,EQ-203,PLT-002,Electrical fault,2024-09-20 03:09:24,57.9
DT-001636,BCH-01149,EQ-203,PLT-002,Sensor malfunction,2024-09-20 17:38:22,4.0
DT-001637,BCH-01149,EQ-203,PLT-002,Pneumatic failure,2024-09-20 18:00:21,137.4
DT-001638,BCH-01150,EQ-203,PLT-002,Electrical fault,2024-09-20 17:39:31,6.1
DT-001639,BCH-01152,EQ-202,PLT-002,Electrical fault,2024-09-20 22:12:47,86.4
DT-001640,BCH-01152,EQ-204,PLT-002,Electrical fault,2024-09-21 02:32:09,7.8
DT-001641,BCH-01153,EQ-201,PLT-002,Sensor malfunction,2024-09-20 22:41:02,40.5
DT-001642,BCH-01153,EQ-202,PLT-002,Sensor malfunction,2024-09-21 00:20:40,16.6
DT-001643,BCH-01154,EQ-203,PLT-002,Electrical fault,2024-09-21 20:39:15,358.4
DT-001644,BCH-01155,EQ-203,PLT-002,Pneumatic failure,2024-09-22 07:40:10,26.6
DT-001645,BCH-01156,EQ-202,PLT-002,Mechanical failure,2024-09-22 07:58:37,29.6
DT-001646,BCH-01156,EQ-202,PLT-002,Mechanical failure,2024-09-22 07:46:10,87.0
DT-001647,BCH-01156,EQ-204,PLT-002,Mechanical failure,2024-09-22 12:38:17,16.4
DT-001648,BCH-01157,EQ-202,PLT-002,Pneumatic failure,2024-09-22 20:33:26,38.0
DT-001649,BCH-01157,EQ-202,PLT-002,Mechanical failure,2024-09-22 21:09:53,19.3
DT-001650,BCH-01157,EQ-203,PLT-002,Electrical fault,2024-09-22 23:30:52,276.0
DT-001651,BCH-01159,EQ-201,PLT-002,Mechanical failure,2024-09-23 07:52:38,47.5
DT-001652,BCH-01159,EQ-201,PLT-002,Mechanical failure,2024-09-23 08:07:18,71.9
DT-001653,BCH-01159,EQ-204,PLT-002,Mechanical failure,2024-09-23 18:25:44,5.5
DT-001654,BCH-01160,EQ-201,PLT-002,Sensor malfunction,2024-09-24 08:34:40,32.2
DT-001655,BCH-01161,EQ-201,PLT-002,Electrical fault,2024-09-24 16:35:36,70.9
DT-001656,BCH-01161,EQ-203,PLT-002,Electrical fault,2024-09-24 21:05:03,134.8
DT-001657,BCH-01162,EQ-201,PLT-002,Mechanical failure,2024-09-25 07:38:43,86.7
DT-001658,BCH-01162,EQ-202,PLT-002,Scheduled maintenance overrun,2024-09-25 09:35:00,79.3
DT-001659,BCH-01162,EQ-204,PLT-002,Scheduled maintenance overrun,2024-09-25 14:10:52,161.4
DT-001660,BCH-01163,EQ-201,PLT-002,Electrical fault,2024-09-26 19:15:13,116.3
DT-001661,BCH-01163,EQ-203,PLT-002,Mechanical failure,2024-09-26 22:58:57,112.3
DT-001662,BCH-01163,EQ-204,PLT-002,Scheduled maintenance overrun,2024-09-27 02:18:55,57.0
DT-001663,BCH-01163,EQ-204,PLT-002,Sensor malfunction,2024-09-27 03:37:49,75.7
DT-001664,BCH-01164,EQ-204,PLT-002,Electrical fault,2024-09-27 00:00:49,6.2
DT-001665,BCH-01164,EQ-204,PLT-002,Electrical fault,2024-09-26 23:50:37,171.4
DT-001666,BCH-01165,EQ-201,PLT-002,Sensor malfunction,2024-09-26 21:52:06,73.2
DT-001667,BCH-01165,EQ-202,PLT-002,Sensor malfunction,2024-09-27 00:17:45,89.2
DT-001668,BCH-01165,EQ-202,PLT-002,Mechanical failure,2024-09-27 00:15:39,41.9
DT-001669,BCH-01165,EQ-204,PLT-002,Mechanical failure,2024-09-27 07:08:19,457.5
DT-001670,BCH-01166,EQ-202,PLT-002,Mechanical failure,2024-09-27 03:31:50,5.1
DT-001671,BCH-01166,EQ-204,PLT-002,Electrical fault,2024-09-27 07:49:24,9.1
DT-001672,BCH-01166,EQ-204,PLT-002,Mechanical failure,2024-09-27 05:58:50,37.7
DT-001673,BCH-01167,EQ-201,PLT-002,Electrical fault,2024-09-27 08:37:14,247.4
DT-001674,BCH-01167,EQ-202,PLT-002,Pneumatic failure,2024-09-27 12:47:11,205.7
DT-001675,BCH-01167,EQ-204,PLT-002,Pneumatic failure,2024-09-27 19:42:50,213.2
DT-001676,BCH-01168,EQ-201,PLT-002,Electrical fault,2024-09-27 14:44:32,10.9
DT-001677,BCH-01168,EQ-201,PLT-002,Electrical fault,2024-09-27 14:46:52,7.3
DT-001678,BCH-01168,EQ-203,PLT-002,Electrical fault,2024-09-27 19:01:56,7.7
DT-001679,BCH-01169,EQ-201,PLT-002,Sensor malfunction,2024-09-28 06:45:48,19.3
DT-001680,BCH-01169,EQ-201,PLT-002,Mechanical failure,2024-09-28 06:30:37,87.3
DT-001681,BCH-01170,EQ-204,PLT-002,Sensor malfunction,2024-09-28 13:01:04,51.7
DT-001682,BCH-01171,EQ-201,PLT-002,Mechanical failure,2024-09-28 14:08:24,14.8
DT-001683,BCH-01172,EQ-201,PLT-002,Pneumatic failure,2024-09-29 09:30:34,27.9
DT-001684,BCH-01172,EQ-202,PLT-002,Electrical fault,2024-09-29 11:59:40,14.5
DT-001685,BCH-01172,EQ-204,PLT-002,Pneumatic failure,2024-09-29 14:49:55,9.1
DT-001686,BCH-01173,EQ-203,PLT-002,Sensor malfunction,2024-09-29 21:17:47,177.3
DT-001687,BCH-01173,EQ-203,PLT-002,Pneumatic failure,2024-09-29 21:11:58,17.7
DT-001688,BCH-01174,EQ-201,PLT-002,Sensor malfunction,2024-09-30 01:21:02,100.3
DT-001689,BCH-01174,EQ-203,PLT-002,Electrical fault,2024-09-30 07:03:22,38.1
DT-001690,BCH-01174,EQ-204,PLT-002,Sensor malfunction,2024-09-30 09:30:34,98.5
DT-001691,BCH-01175,EQ-201,PLT-002,Sensor malfunction,2024-09-30 06:19:15,9.1
DT-001692,BCH-01175,EQ-202,PLT-002,Sensor malfunction,2024-09-30 07:37:18,58.1
DT-001693,BCH-01175,EQ-202,PLT-002,Sensor malfunction,2024-09-30 08:18:57,48.6
DT-001694,BCH-01175,EQ-203,PLT-002,Sensor malfunction,2024-09-30 10:26:53,172.9
DT-001695,BCH-01176,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-01 01:36:43,31.5
DT-001696,BCH-01176,EQ-202,PLT-002,Mechanical failure,2024-10-01 03:52:00,17.3
DT-001697,BCH-01176,EQ-203,PLT-002,Mechanical failure,2024-10-01 05:36:07,7.5
DT-001698,BCH-01176,EQ-204,PLT-002,Scheduled maintenance overrun,2024-10-01 09:09:20,5.9
DT-001699,BCH-01178,EQ-203,PLT-002,Sensor malfunction,2024-10-01 22:53:37,66.8
DT-001700,BCH-01179,EQ-201,PLT-002,Electrical fault,2024-10-02 19:12:28,239.4
DT-001701,BCH-01179,EQ-201,PLT-002,Mechanical failure,2024-10-02 19:07:18,32.2
DT-001702,BCH-01180,EQ-203,PLT-002,Electrical fault,2024-10-03 06:36:04,96.8
DT-001703,BCH-01181,EQ-201,PLT-002,Sensor malfunction,2024-10-03 06:35:51,46.1
DT-001704,BCH-01181,EQ-202,PLT-002,Sensor malfunction,2024-10-03 08:11:36,52.3
DT-001705,BCH-01181,EQ-203,PLT-002,Scheduled maintenance overrun,2024-10-03 10:07:52,81.6
DT-001706,BCH-01181,EQ-203,PLT-002,Pneumatic failure,2024-10-03 11:10:44,144.0
DT-001707,BCH-01182,EQ-204,PLT-002,Electrical fault,2024-10-03 12:20:00,56.9
DT-001708,BCH-01184,EQ-201,PLT-002,Electrical fault,2024-10-04 13:59:41,33.4
DT-001709,BCH-01184,EQ-202,PLT-002,Mechanical failure,2024-10-04 16:02:41,17.1
DT-001710,BCH-01184,EQ-202,PLT-002,Mechanical failure,2024-10-04 15:36:45,33.1
DT-001711,BCH-01184,EQ-204,PLT-002,Sensor malfunction,2024-10-04 20:30:28,7.7
DT-001712,BCH-01184,EQ-204,PLT-002,Electrical fault,2024-10-04 19:10:04,236.8
DT-001713,BCH-01185,EQ-201,PLT-002,Electrical fault,2024-10-05 00:18:59,42.7
DT-001714,BCH-01185,EQ-203,PLT-002,Pneumatic failure,2024-10-05 04:45:15,145.3
DT-001715,BCH-01186,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-05 08:43:43,43.0
DT-001716,BCH-01187,EQ-201,PLT-002,Pneumatic failure,2024-10-05 09:48:51,56.9
DT-001717,BCH-01188,EQ-202,PLT-002,Pneumatic failure,2024-10-05 13:05:36,22.6
DT-001718,BCH-01188,EQ-203,PLT-002,Sensor malfunction,2024-10-05 15:48:07,137.7
DT-001719,BCH-01188,EQ-204,PLT-002,Pneumatic failure,2024-10-05 19:51:37,131.0
DT-001720,BCH-01189,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-06 05:01:23,45.5
DT-001721,BCH-01189,EQ-201,PLT-002,Electrical fault,2024-10-06 05:38:16,66.1
DT-001722,BCH-01189,EQ-202,PLT-002,Electrical fault,2024-10-06 08:27:48,8.6
DT-001723,BCH-01189,EQ-203,PLT-002,Electrical fault,2024-10-06 09:53:14,10.0
DT-001724,BCH-01190,EQ-201,PLT-002,Mechanical failure,2024-10-06 18:26:58,14.9
DT-001725,BCH-01190,EQ-204,PLT-002,Pneumatic failure,2024-10-07 01:17:17,122.7
DT-001726,BCH-01191,EQ-201,PLT-002,Electrical fault,2024-10-06 22:50:04,23.8
DT-001727,BCH-01191,EQ-204,PLT-002,Sensor malfunction,2024-10-07 05:00:57,195.4
DT-001728,BCH-01192,EQ-202,PLT-002,Sensor malfunction,2024-10-07 07:53:30,226.7
DT-001729,BCH-01193,EQ-202,PLT-002,Sensor malfunction,2024-10-08 02:06:10,194.7
DT-001730,BCH-01194,EQ-201,PLT-002,Pneumatic failure,2024-10-08 06:38:12,15.7
DT-001731,BCH-01194,EQ-201,PLT-002,Electrical fault,2024-10-08 05:35:03,8.8
DT-001732,BCH-01195,EQ-202,PLT-002,Mechanical failure,2024-10-08 11:18:30,202.0
DT-001733,BCH-01196,EQ-201,PLT-002,Mechanical failure,2024-10-08 22:05:56,18.3
DT-001734,BCH-01197,EQ-201,PLT-002,Mechanical failure,2024-10-09 01:10:26,21.6
DT-001735,BCH-01197,EQ-203,PLT-002,Mechanical failure,2024-10-09 03:39:57,51.5
DT-001736,BCH-01197,EQ-204,PLT-002,Mechanical failure,2024-10-09 06:47:22,8.9
DT-001737,BCH-01198,EQ-201,PLT-002,Pneumatic failure,2024-10-12 03:41:18,26.6
DT-001738,BCH-01198,EQ-201,PLT-002,Pneumatic failure,2024-10-12 02:24:17,102.6
DT-001739,BCH-01198,EQ-202,PLT-002,Pneumatic failure,2024-10-12 05:29:01,158.1
DT-001740,BCH-01198,EQ-204,PLT-002,Scheduled maintenance overrun,2024-10-12 11:55:26,82.2
DT-001741,BCH-01199,EQ-202,PLT-002,Mechanical failure,2024-10-12 05:14:50,192.1
DT-001742,BCH-01200,EQ-201,PLT-002,Electrical fault,2024-10-12 10:46:28,154.7
DT-001743,BCH-01201,EQ-202,PLT-002,Mechanical failure,2024-10-12 21:03:44,13.5
DT-001744,BCH-01201,EQ-202,PLT-002,Pneumatic failure,2024-10-12 21:20:45,30.0
DT-001745,BCH-01201,EQ-203,PLT-002,Mechanical failure,2024-10-12 23:16:15,34.5
DT-001746,BCH-01201,EQ-203,PLT-002,Sensor malfunction,2024-10-12 23:57:58,316.3
DT-001747,BCH-01202,EQ-201,PLT-002,Mechanical failure,2024-10-14 02:34:36,9.0
DT-001748,BCH-01202,EQ-202,PLT-002,Scheduled maintenance overrun,2024-10-14 04:40:22,51.8
DT-001749,BCH-01203,EQ-201,PLT-002,Electrical fault,2024-10-14 10:45:40,12.9
DT-001750,BCH-01204,EQ-202,PLT-002,Scheduled maintenance overrun,2024-10-14 13:54:42,35.1
DT-001751,BCH-01204,EQ-203,PLT-002,Sensor malfunction,2024-10-14 16:27:13,90.8
DT-001752,BCH-01204,EQ-204,PLT-002,Electrical fault,2024-10-14 19:10:17,296.9
DT-001753,BCH-01205,EQ-204,PLT-002,Pneumatic failure,2024-10-15 13:09:52,156.3
DT-001754,BCH-01207,EQ-201,PLT-002,Mechanical failure,2024-10-15 11:36:21,42.0
DT-001755,BCH-01207,EQ-203,PLT-002,Electrical fault,2024-10-15 13:46:15,35.4
DT-001756,BCH-01208,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-15 23:04:47,266.7
DT-001757,BCH-01208,EQ-202,PLT-002,Pneumatic failure,2024-10-16 03:10:20,176.8
DT-001758,BCH-01208,EQ-202,PLT-002,Scheduled maintenance overrun,2024-10-16 03:00:51,51.7
DT-001759,BCH-01208,EQ-203,PLT-002,Electrical fault,2024-10-16 06:47:54,328.3
DT-001760,BCH-01209,EQ-202,PLT-002,Scheduled maintenance overrun,2024-10-18 01:25:15,18.6
DT-001761,BCH-01210,EQ-201,PLT-002,Pneumatic failure,2024-10-18 02:09:18,145.6
DT-001762,BCH-01210,EQ-202,PLT-002,Sensor malfunction,2024-10-18 04:55:28,121.2
DT-001763,BCH-01210,EQ-203,PLT-002,Pneumatic failure,2024-10-18 08:35:25,327.4
DT-001764,BCH-01210,EQ-204,PLT-002,Pneumatic failure,2024-10-18 14:20:01,116.8
DT-001765,BCH-01211,EQ-201,PLT-002,Mechanical failure,2024-10-18 05:56:40,16.2
DT-001766,BCH-01211,EQ-202,PLT-002,Mechanical failure,2024-10-18 07:11:45,32.3
DT-001767,BCH-01212,EQ-203,PLT-002,Electrical fault,2024-10-18 09:35:16,30.3
DT-001768,BCH-01212,EQ-204,PLT-002,Electrical fault,2024-10-18 13:58:37,180.2
DT-001769,BCH-01212,EQ-204,PLT-002,Electrical fault,2024-10-18 14:06:48,26.0
DT-001770,BCH-01213,EQ-201,PLT-002,Sensor malfunction,2024-10-20 09:01:52,41.0
DT-001771,BCH-01213,EQ-201,PLT-002,Mechanical failure,2024-10-20 08:24:37,102.2
DT-001772,BCH-01214,EQ-202,PLT-002,Pneumatic failure,2024-10-20 23:01:09,64.7
DT-001773,BCH-01214,EQ-202,PLT-002,Pneumatic failure,2024-10-20 23:21:34,29.8
DT-001774,BCH-01214,EQ-203,PLT-002,Electrical fault,2024-10-21 02:17:16,45.2
DT-001775,BCH-01214,EQ-204,PLT-002,Electrical fault,2024-10-21 03:56:17,3.0
DT-001776,BCH-01214,EQ-204,PLT-002,Electrical fault,2024-10-21 04:44:42,31.0
DT-001777,BCH-01215,EQ-201,PLT-002,Sensor malfunction,2024-10-20 23:31:41,158.6
DT-001778,BCH-01215,EQ-202,PLT-002,Mechanical failure,2024-10-21 03:26:18,255.8
DT-001779,BCH-01215,EQ-203,PLT-002,Electrical fault,2024-10-21 08:24:54,43.1
DT-001780,BCH-01215,EQ-204,PLT-002,Electrical fault,2024-10-21 09:23:58,141.2
DT-001781,BCH-01216,EQ-201,PLT-002,Pneumatic failure,2024-10-21 04:58:33,47.0
DT-001782,BCH-01216,EQ-204,PLT-002,Scheduled maintenance overrun,2024-10-21 10:11:11,154.5
DT-001783,BCH-01217,EQ-204,PLT-002,Electrical fault,2024-10-22 15:39:09,7.3
DT-001784,BCH-01218,EQ-202,PLT-002,Sensor malfunction,2024-10-22 17:42:10,249.9
DT-001785,BCH-01218,EQ-203,PLT-002,Sensor malfunction,2024-10-22 22:51:39,46.3
DT-001786,BCH-01218,EQ-203,PLT-002,Mechanical failure,2024-10-22 22:30:45,37.9
DT-001787,BCH-01219,EQ-201,PLT-002,Sensor malfunction,2024-10-22 17:36:33,23.2
DT-001788,BCH-01219,EQ-202,PLT-002,Mechanical failure,2024-10-22 18:29:26,255.3
DT-001789,BCH-01220,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-23 06:24:34,33.7
DT-001790,BCH-01220,EQ-202,PLT-002,Electrical fault,2024-10-23 07:48:58,6.5
DT-001791,BCH-01220,EQ-202,PLT-002,Pneumatic failure,2024-10-23 08:16:24,81.0
DT-001792,BCH-01220,EQ-203,PLT-002,Sensor malfunction,2024-10-23 10:14:50,66.2
DT-001793,BCH-01221,EQ-203,PLT-002,Electrical fault,2024-10-25 10:38:49,18.6
DT-001794,BCH-01221,EQ-203,PLT-002,Pneumatic failure,2024-10-25 11:12:04,9.1
DT-001795,BCH-01221,EQ-204,PLT-002,Mechanical failure,2024-10-25 13:51:37,10.8
DT-001796,BCH-01222,EQ-201,PLT-002,Mechanical failure,2024-10-25 11:51:40,64.4
DT-001797,BCH-01222,EQ-203,PLT-002,Sensor malfunction,2024-10-25 14:41:55,74.4
DT-001798,BCH-01223,EQ-201,PLT-002,Electrical fault,2024-10-25 18:13:14,52.9
DT-001799,BCH-01223,EQ-202,PLT-002,Mechanical failure,2024-10-25 20:44:36,99.8
DT-001800,BCH-01223,EQ-203,PLT-002,Mechanical failure,2024-10-25 22:27:59,148.9
DT-001801,BCH-01223,EQ-204,PLT-002,Mechanical failure,2024-10-26 04:41:38,89.3
DT-001802,BCH-01224,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-25 21:50:22,370.4
DT-001803,BCH-01224,EQ-203,PLT-002,Sensor malfunction,2024-10-26 04:14:00,157.8
DT-001804,BCH-01224,EQ-204,PLT-002,Electrical fault,2024-10-26 08:09:18,97.0
DT-001805,BCH-01225,EQ-201,PLT-002,Electrical fault,2024-10-26 21:12:15,37.3
DT-001806,BCH-01225,EQ-202,PLT-002,Mechanical failure,2024-10-26 22:25:29,67.2
DT-001807,BCH-01226,EQ-201,PLT-002,Sensor malfunction,2024-10-27 05:48:32,41.1
DT-001808,BCH-01226,EQ-202,PLT-002,Mechanical failure,2024-10-27 07:07:28,178.9
DT-001809,BCH-01226,EQ-204,PLT-002,Electrical fault,2024-10-27 14:06:05,6.6
DT-001810,BCH-01227,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-27 05:51:14,69.4
DT-001811,BCH-01227,EQ-203,PLT-002,Scheduled maintenance overrun,2024-10-27 09:51:03,89.9
DT-001812,BCH-01227,EQ-203,PLT-002,Scheduled maintenance overrun,2024-10-27 09:57:36,96.4
DT-001813,BCH-01228,EQ-202,PLT-002,Pneumatic failure,2024-10-27 12:49:24,165.8
DT-001814,BCH-01228,EQ-204,PLT-002,Mechanical failure,2024-10-27 19:34:50,28.7
DT-001815,BCH-01228,EQ-204,PLT-002,Scheduled maintenance overrun,2024-10-27 18:46:17,114.7
DT-001816,BCH-01229,EQ-201,PLT-002,Electrical fault,2024-10-27 20:40:49,18.6
DT-001817,BCH-01229,EQ-202,PLT-002,Electrical fault,2024-10-27 22:25:10,62.5
DT-001818,BCH-01229,EQ-203,PLT-002,Sensor malfunction,2024-10-28 00:38:55,47.7
DT-001819,BCH-01229,EQ-204,PLT-002,Sensor malfunction,2024-10-28 03:18:53,189.9
DT-001820,BCH-01230,EQ-202,PLT-002,Sensor malfunction,2024-10-29 04:33:29,22.8
DT-001821,BCH-01230,EQ-203,PLT-002,Sensor malfunction,2024-10-29 06:16:50,8.6
DT-001822,BCH-01231,EQ-201,PLT-002,Sensor malfunction,2024-10-29 08:25:18,59.2
DT-001823,BCH-01231,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-29 07:39:54,128.4
DT-001824,BCH-01231,EQ-202,PLT-002,Pneumatic failure,2024-10-29 11:44:24,154.5
DT-001825,BCH-01231,EQ-204,PLT-002,Electrical fault,2024-10-29 16:59:34,55.7
DT-001826,BCH-01232,EQ-201,PLT-002,Sensor malfunction,2024-10-29 16:43:27,163.3
DT-001827,BCH-01232,EQ-201,PLT-002,Scheduled maintenance overrun,2024-10-29 15:52:59,71.9
DT-001828,BCH-01232,EQ-202,PLT-002,Sensor malfunction,2024-10-29 20:08:26,129.5
DT-001829,BCH-01232,EQ-204,PLT-002,Sensor malfunction,2024-10-30 04:14:58,164.6
DT-001830,BCH-01233,EQ-201,PLT-002,Pneumatic failure,2024-10-29 22:19:27,23.0
DT-001831,BCH-01233,EQ-202,PLT-002,Pneumatic failure,2024-10-29 22:54:12,7.3
DT-001832,BCH-01233,EQ-204,PLT-002,Electrical fault,2024-10-30 02:34:19,22.7
DT-001833,BCH-01234,EQ-201,PLT-002,Pneumatic failure,2024-10-30 08:06:28,57.5
DT-001834,BCH-01234,EQ-201,PLT-002,Pneumatic failure,2024-10-30 08:59:49,150.6
DT-001835,BCH-01235,EQ-201,PLT-002,Mechanical failure,2024-10-30 13:26:14,55.8
DT-001836,BCH-01235,EQ-202,PLT-002,Scheduled maintenance overrun,2024-10-30 15:45:46,46.5
DT-001837,BCH-01235,EQ-204,PLT-002,Scheduled maintenance overrun,2024-10-30 20:21:24,25.0
DT-001838,BCH-01236,EQ-202,PLT-002,Electrical fault,2024-10-30 22:28:06,19.6
DT-001839,BCH-01237,EQ-204,PLT-002,Scheduled maintenance overrun,2024-10-31 19:35:31,88.3
DT-001840,BCH-01238,EQ-201,PLT-002,Scheduled maintenance overrun,2024-11-01 19:42:16,308.7
DT-001841,BCH-01238,EQ-203,PLT-002,Electrical fault,2024-11-02 01:28:04,85.5
DT-001842,BCH-01238,EQ-204,PLT-002,Electrical fault,2024-11-02 05:55:58,63.5
DT-001843,BCH-01238,EQ-204,PLT-002,Mechanical failure,2024-11-02 06:06:08,260.5
DT-001844,BCH-01239,EQ-201,PLT-002,Mechanical failure,2024-11-03 02:26:52,79.2
DT-001845,BCH-01239,EQ-204,PLT-002,Sensor malfunction,2024-11-03 09:30:06,44.7
DT-001846,BCH-01240,EQ-201,PLT-002,Electrical fault,2024-11-04 23:51:02,388.6
DT-001847,BCH-01240,EQ-203,PLT-002,Electrical fault,2024-11-05 07:41:33,138.5
DT-001848,BCH-01241,EQ-201,PLT-002,Sensor malfunction,2024-11-05 03:43:40,25.6
DT-001849,BCH-01241,EQ-202,PLT-002,Sensor malfunction,2024-11-05 05:25:49,16.7
DT-001850,BCH-01241,EQ-203,PLT-002,Mechanical failure,2024-11-05 08:20:24,11.1
DT-001851,BCH-01242,EQ-201,PLT-002,Pneumatic failure,2024-11-05 07:12:36,86.9
DT-001852,BCH-01242,EQ-202,PLT-002,Electrical fault,2024-11-05 09:39:47,191.1
DT-001853,BCH-01242,EQ-204,PLT-002,Sensor malfunction,2024-11-05 15:50:25,99.1
DT-001854,BCH-01243,EQ-202,PLT-002,Scheduled maintenance overrun,2024-11-06 14:49:44,100.9
DT-001855,BCH-01243,EQ-203,PLT-002,Pneumatic failure,2024-11-06 17:06:05,20.4
DT-001856,BCH-01243,EQ-204,PLT-002,Scheduled maintenance overrun,2024-11-06 19:55:01,84.0
DT-001857,BCH-01244,EQ-201,PLT-002,Mechanical failure,2024-11-06 19:29:09,11.9
DT-001858,BCH-01244,EQ-201,PLT-002,Pneumatic failure,2024-11-06 18:53:38,152.9
DT-001859,BCH-01245,EQ-202,PLT-002,Pneumatic failure,2024-11-07 19:52:04,14.6
DT-001860,BCH-01245,EQ-202,PLT-002,Pneumatic failure,2024-11-07 20:14:33,103.7
DT-001861,BCH-01245,EQ-203,PLT-002,Mechanical failure,2024-11-07 22:31:01,325.7
DT-001862,BCH-01246,EQ-202,PLT-002,Scheduled maintenance overrun,2024-11-07 21:34:38,20.7
DT-001863,BCH-01247,EQ-201,PLT-002,Electrical fault,2024-11-08 06:54:46,207.5
DT-001864,BCH-01247,EQ-202,PLT-002,Electrical fault,2024-11-08 10:18:05,8.0
DT-001865,BCH-01247,EQ-203,PLT-002,Sensor malfunction,2024-11-08 10:59:07,103.1
DT-001866,BCH-01249,EQ-201,PLT-002,Mechanical failure,2024-11-09 00:12:34,8.7
DT-001867,BCH-01249,EQ-201,PLT-002,Scheduled maintenance overrun,2024-11-08 23:27:15,68.2
DT-001868,BCH-01249,EQ-202,PLT-002,Sensor malfunction,2024-11-09 01:38:24,17.4
DT-001869,BCH-01249,EQ-203,PLT-002,Sensor malfunction,2024-11-09 04:09:12,20.8
DT-001870,BCH-01249,EQ-203,PLT-002,Mechanical failure,2024-11-09 03:40:17,381.8
DT-001871,BCH-01250,EQ-201,PLT-002,Electrical fault,2024-11-09 13:21:54,81.9
DT-001872,BCH-01250,EQ-201,PLT-002,Sensor malfunction,2024-11-09 14:30:29,18.8
DT-001873,BCH-01250,EQ-203,PLT-002,Pneumatic failure,2024-11-09 17:52:06,31.6
DT-001874,BCH-01251,EQ-201,PLT-002,Pneumatic failure,2024-11-10 15:24:07,34.2
DT-001875,BCH-01251,EQ-201,PLT-002,Mechanical failure,2024-11-10 15:06:45,19.7
